Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
67.29011,14.50030,249,2.78,2025-03-01T13:30:54.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:00,0.0,0.0,,,,false,35 / 66,0,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:54 CET,14:30:54.048,14:30:54.031,14:30:54.036,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:54.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:00,0.0,0.0,,,,false,35 / 66,0,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:54 CET,14:30:54.048,14:30:54.031,14:30:54.039,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:55.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 65,1,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:55 CET,14:30:55.091,14:30:55.074,14:30:55.077,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:56.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,2,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:56 CET,14:30:56.049,14:30:56.033,14:30:56.036,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:57.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,3,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:57 CET,14:30:57.035,14:30:57.019,14:30:57.021,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:58.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,4,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:58 CET,14:30:58.036,14:30:58.019,14:30:58.022,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:30:59.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,5,0.0,1,0.8,0.6,0.5,-,-,Ship,14:30:59 CET,14:30:59.051,14:30:59.034,14:30:59.046,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:31:00.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,6,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:00 CET,14:31:00.072,14:31:00.055,14:31:00.062,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:31:01.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,34 / 65,7,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:01 CET,14:31:01.376,14:31:01.359,14:31:01.363,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:31:02.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,34 / 66,8,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:02 CET,14:31:02.066,14:31:02.050,14:31:02.057,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:31:03.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,34 / 66,9,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:03 CET,14:31:03.050,14:31:03.033,14:31:03.042,33 W 478472 7463808,0.00,0.00,54
67.29011,14.50030,249,2.78,2025-03-01T13:31:04.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,34 / 66,10,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:04 CET,14:31:04.036,14:31:04.020,14:31:04.025,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:05.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,33 / 66,11,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:05 CET,14:31:05.040,14:31:05.024,14:31:05.033,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:06.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,34 / 66,12,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:06 CET,14:31:06.044,14:31:06.027,14:31:06.037,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:07.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 65,13,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:07 CET,14:31:07.041,14:31:07.024,14:31:07.031,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:08.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,14,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:08 CET,14:31:08.040,14:31:08.023,14:31:08.039,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:09.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,35 / 66,15,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:09 CET,14:31:09.033,14:31:09.016,14:31:09.027,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:10.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,20 / 31,16,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:10 CET,14:31:10.030,14:31:10.013,14:31:10.023,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:11.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,13 / 29,17,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:11 CET,14:31:11.024,14:31:11.008,14:31:11.015,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:12.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,12 / 29,18,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:12 CET,14:31:12.021,14:31:12.005,14:31:12.010,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:13.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,11 / 26,19,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:13 CET,14:31:13.032,14:31:13.015,14:31:13.025,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:14.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,12 / 30,20,0.0,1,0.8,0.6,0.5,-,-,Ship,14:31:14 CET,14:31:14.024,14:31:14.007,14:31:14.017,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:15.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,14 / 30,21,0.0,1,0.9,0.7,0.5,-,-,Ship,14:31:15 CET,14:31:15.035,14:31:15.018,14:31:15.023,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:16.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,12 / 26,22,0.0,1,1.1,0.8,0.8,-,-,Ship,14:31:16 CET,14:31:16.025,14:31:16.008,14:31:16.015,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:17.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,13 / 28,23,0.0,1,1.1,0.8,0.8,-,-,Ship,14:31:17 CET,14:31:17.033,14:31:17.016,14:31:17.025,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:18.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,16 / 24,24,0.0,1,0.9,0.7,0.6,-,-,Ship,14:31:18 CET,14:31:18.033,14:31:18.017,14:31:18.028,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:19.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,16 / 30,25,0.0,1,0.9,0.7,0.6,-,-,Ship,14:31:19 CET,14:31:19.047,14:31:19.030,14:31:19.032,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50030,249,2.78,2025-03-01T13:31:20.000Z,gps,67.29011,14.50030,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,15 / 26,26,0.0,1,0.9,0.7,0.6,-,-,Ship,14:31:20 CET,14:31:20.031,14:31:20.014,14:31:20.023,33 W 478472 7463808,0.00,0.00,53
67.29011,14.50031,248,2.78,2025-03-01T13:31:21.000Z,gps,67.29011,14.50032,284,3.79,0.31,101.6,gps [GPS],00:00:01,0.3,0.0,,,,false,13 / 27,27,0.3,1,0.9,0.7,0.6,-,-,Ship,14:31:21 CET,14:31:21.031,14:31:21.015,14:31:21.026,33 W 478472 7463808,1.12,0.69,53
67.29011,14.50031,249,2.78,2025-03-01T13:31:22.000Z,gps,67.29012,14.50031,285,3.79,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,16 / 30,28,0.6,1,0.9,0.7,0.6,-,-,Ship,14:31:22 CET,14:31:22.026,14:31:22.009,14:31:22.015,33 W 478472 7463808,0.00,0.00,53
67.29012,14.50032,250,2.78,2025-03-01T13:31:23.000Z,gps,67.29013,14.50032,285,3.79,0.52,132.7,gps [GPS],00:00:01,0.9,0.0,,,,false,14 / 27,29,1.5,1,0.9,0.7,0.6,-,-,Ship,14:31:23 CET,14:31:23.038,14:31:23.021,14:31:23.034,33 W 478472 7463809,1.87,1.16,53
67.29013,14.50032,250,2.78,2025-03-01T13:31:24.000Z,gps,67.29013,14.50032,285,3.79,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,13 / 29,30,1.9,1,1.0,0.7,0.6,-,-,Ship,14:31:24 CET,14:31:24.038,14:31:24.021,14:31:24.029,33 W 478472 7463809,0.00,0.00,53
67.29013,14.50032,250,2.78,2025-03-01T13:31:25.000Z,gps,67.29013,14.50032,285,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,12 / 27,31,1.9,1,1.0,0.8,0.7,-,-,Ship,14:31:25 CET,14:31:25.025,14:31:25.009,14:31:25.016,33 W 478472 7463809,0.00,0.00,53
67.29013,14.50032,249,2.79,2025-03-01T13:31:26.000Z,gps,67.29013,14.50032,284,3.81,0.41,260.5,gps [GPS],00:00:01,0.1,0.0,,,,false,11 / 28,32,2.1,1,1.1,0.8,0.8,-,-,Ship,14:31:26 CET,14:31:26.031,14:31:26.015,14:31:26.022,33 W 478472 7463809,1.48,0.92,53
67.29013,14.50033,249,2.78,2025-03-01T13:31:27.000Z,gps,67.29013,14.50034,284,3.79,0.21,76.0,gps [GPS],00:00:01,0.6,0.0,,,,false,12 / 29,33,2.7,1,1.1,0.8,0.8,-,-,Ship,14:31:27 CET,14:31:27.026,14:31:27.009,14:31:27.021,33 W 478473 7463809,0.76,0.47,53
67.29013,14.50034,248,2.78,2025-03-01T13:31:28.000Z,gps,67.29013,14.50034,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,13 / 30,34,3.0,1,1.1,0.8,0.8,-,-,Ship,14:31:28 CET,14:31:28.024,14:31:28.007,14:31:28.015,33 W 478473 7463810,0.00,0.00,53
67.29013,14.50033,248,2.80,2025-03-01T13:31:29.000Z,gps,67.29013,14.50033,284,3.83,0.39,204.1,gps [GPS],00:00:01,0.1,0.0,,,,false,13 / 27,35,3.2,1,1.1,0.8,0.8,-,-,Ship,14:31:29 CET,14:31:29.021,14:31:29.004,14:31:29.012,33 W 478473 7463810,1.40,0.87,53
67.29013,14.50033,247,2.78,2025-03-01T13:31:30.000Z,gps,67.29014,14.50033,282,3.79,0.66,14.6,gps [GPS],00:00:01,0.3,0.0,,,,false,11 / 24,36,3.5,1,1.1,0.8,0.8,-,-,Ship,14:31:30 CET,14:31:30.029,14:31:30.012,14:31:30.019,33 W 478473 7463810,2.38,1.48,53
67.29013,14.50034,247,2.88,2025-03-01T13:31:31.000Z,gps,67.29013,14.50034,282,4.05,0.50,100.1,gps [GPS],00:00:01,0.2,0.0,,,,false,8 / 26,37,3.7,1,1.1,0.8,0.8,-,-,Ship,14:31:31 CET,14:31:31.028,14:31:31.011,14:31:31.023,33 W 478473 7463810,1.80,1.12,53
67.29013,14.50035,246,3.09,2025-03-01T13:31:32.000Z,gps,67.29013,14.50035,282,4.63,0.50,100.8,gps [GPS],00:00:01,0.3,0.0,,,,false,8 / 26,38,4.1,1,1.1,0.8,0.8,-,-,Ship,14:31:32 CET,14:31:32.018,14:31:32.001,14:31:32.015,33 W 478473 7463810,1.80,1.12,53
67.29013,14.50035,246,2.86,2025-03-01T13:31:33.000Z,gps,67.29013,14.50035,281,3.83,0.42,179.0,gps [GPS],00:00:01,0.2,0.0,,,,false,11 / 40,39,4.3,1,1.0,0.8,0.6,-,-,Ship,14:31:33 CET,14:31:33.029,14:31:33.012,14:31:33.022,33 W 478474 7463810,1.51,0.94,53
67.29013,14.50035,246,2.80,2025-03-01T13:31:34.000Z,gps,67.29013,14.50034,282,3.79,0.35,214.9,gps [GPS],00:00:01,0.2,0.0,,,,false,18 / 66,40,4.5,1,1.0,0.8,0.6,-,-,Ship,14:31:34 CET,14:31:34.054,14:31:34.037,14:31:34.053,33 W 478473 7463810,1.26,0.78,53
67.29013,14.50034,247,2.78,2025-03-01T13:31:35.000Z,gps,67.29013,14.50033,283,3.79,0.57,246.3,gps [GPS],00:00:01,0.5,0.0,,,,false,26 / 66,41,5.0,1,0.9,0.7,0.5,-,-,Ship,14:31:35 CET,14:31:35.053,14:31:35.036,14:31:35.050,33 W 478473 7463809,2.05,1.28,53
67.29013,14.50032,247,2.78,2025-03-01T13:31:36.000Z,gps,67.29013,14.50031,283,3.79,0.27,323.5,gps [GPS],00:00:01,0.6,0.0,,,,false,27 / 66,42,5.6,1,0.8,0.7,0.5,-,-,Ship,14:31:36 CET,14:31:36.061,14:31:36.045,14:31:36.062,33 W 478472 7463810,0.97,0.60,53
67.29013,14.50031,248,2.78,2025-03-01T13:31:37.000Z,gps,67.29014,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.7,0.0,,,,false,33 / 66,43,6.3,1,0.8,0.7,0.5,-,-,Ship,14:31:37 CET,14:31:37.057,14:31:37.040,14:31:37.048,33 W 478472 7463810,0.00,0.00,53
67.29013,14.50030,248,2.78,2025-03-01T13:31:38.000Z,gps,67.29014,14.50029,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.5,0.0,,,,false,33 / 66,44,6.8,1,0.8,0.7,0.5,-,-,Ship,14:31:38 CET,14:31:38.041,14:31:38.024,14:31:38.041,33 W 478471 7463810,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:39.000Z,gps,67.29014,14.50029,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.4,0.0,,,,false,33 / 66,45,7.2,1,0.8,0.7,0.5,-,-,Ship,14:31:39 CET,14:31:39.051,14:31:39.035,14:31:39.048,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:40.000Z,gps,67.29014,14.50028,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,33 / 66,46,7.5,1,0.8,0.7,0.5,-,-,Ship,14:31:40 CET,14:31:40.049,14:31:40.032,14:31:40.042,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50028,247,2.78,2025-03-01T13:31:41.000Z,gps,67.29014,14.50028,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,33 / 66,47,7.7,1,0.8,0.7,0.5,-,-,Ship,14:31:41 CET,14:31:41.046,14:31:41.029,14:31:41.039,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50028,247,2.78,2025-03-01T13:31:42.000Z,gps,67.29014,14.50028,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 66,48,7.8,1,0.8,0.7,0.5,-,-,Ship,14:31:42 CET,14:31:42.040,14:31:42.023,14:31:42.033,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50028,248,2.78,2025-03-01T13:31:43.000Z,gps,67.29014,14.50028,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 66,49,7.9,1,0.8,0.7,0.5,-,-,Ship,14:31:43 CET,14:31:43.053,14:31:43.036,14:31:43.049,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50028,247,2.78,2025-03-01T13:31:44.000Z,gps,67.29014,14.50029,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 66,50,8.0,1,0.8,0.7,0.5,-,-,Ship,14:31:44 CET,14:31:44.053,14:31:44.037,14:31:44.049,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:45.000Z,gps,67.29014,14.50029,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,32 / 66,51,8.1,1,0.8,0.7,0.5,-,-,Ship,14:31:45 CET,14:31:45.052,14:31:45.036,14:31:45.049,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:46.000Z,gps,67.29014,14.50029,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,33 / 66,52,8.3,1,0.8,0.6,0.5,-,-,Ship,14:31:46 CET,14:31:46.047,14:31:46.030,14:31:46.041,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:47.000Z,gps,67.29014,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 66,53,8.4,1,0.8,0.6,0.5,-,-,Ship,14:31:47 CET,14:31:47.029,14:31:47.012,14:31:47.019,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50029,247,2.78,2025-03-01T13:31:48.000Z,gps,67.29014,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,32 / 66,54,8.5,1,0.8,0.6,0.5,-,-,Ship,14:31:48 CET,14:31:48.054,14:31:48.037,14:31:48.049,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50030,247,2.78,2025-03-01T13:31:49.000Z,gps,67.29014,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 66,55,8.5,1,0.8,0.6,0.5,-,-,Ship,14:31:49 CET,14:31:49.050,14:31:49.033,14:31:49.046,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50030,248,2.78,2025-03-01T13:31:50.000Z,gps,67.29014,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,32 / 66,56,8.7,1,0.8,0.6,0.5,-,-,Ship,14:31:50 CET,14:31:50.049,14:31:50.032,14:31:50.046,33 W 478471 7463811,0.00,0.00,53
67.29014,14.50030,248,2.78,2025-03-01T13:31:51.000Z,gps,67.29015,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,32 / 66,57,8.9,1,0.8,0.6,0.5,-,-,Ship,14:31:51 CET,14:31:51.040,14:31:51.023,14:31:51.036,33 W 478472 7463811,0.00,0.00,53
67.29015,14.50030,248,2.78,2025-03-01T13:31:52.000Z,gps,67.29015,14.50030,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,30 / 66,58,9.1,1,0.9,0.7,0.5,-,-,Ship,14:31:52 CET,14:31:52.044,14:31:52.027,14:31:52.037,33 W 478472 7463811,0.00,0.00,53
67.29015,14.50030,248,2.78,2025-03-01T13:31:53.000Z,gps,67.29015,14.50031,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,30 / 66,59,9.2,1,0.9,0.7,0.5,-,-,Ship,14:31:53 CET,14:31:53.050,14:31:53.033,14:31:53.046,33 W 478472 7463812,0.00,0.00,53
67.29015,14.50030,248,2.78,2025-03-01T13:31:54.000Z,gps,67.29015,14.50031,283,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,31 / 66,60,9.2,1,0.9,0.7,0.5,-,-,Ship,14:31:54 CET,14:31:54.046,14:31:54.029,14:31:54.042,33 W 478472 7463812,0.00,0.00,53
67.29015,14.50031,248,2.78,2025-03-01T13:31:55.000Z,gps,67.29015,14.50031,283,3.79,0.21,357.9,gps [GPS],00:00:01,0.0,0.0,,,,false,28 / 66,61,9.2,1,0.9,0.7,0.5,-,-,Ship,14:31:55 CET,14:31:55.051,14:31:55.034,14:31:55.044,33 W 478472 7463812,0.76,0.47,53
67.29015,14.50031,248,2.78,2025-03-01T13:31:56.000Z,gps,67.29015,14.50031,283,3.79,0.21,358.5,gps [GPS],00:00:01,0.1,0.0,,,,false,30 / 66,62,9.3,1,0.8,0.7,0.5,-,-,Ship,14:31:56 CET,14:31:56.053,14:31:56.036,14:31:56.052,33 W 478472 7463812,0.76,0.47,53
67.29015,14.50030,248,2.78,2025-03-01T13:31:57.000Z,gps,67.29015,14.50030,284,3.79,0.41,346.5,gps [GPS],00:00:01,0.2,0.0,,,,false,32 / 66,63,9.5,1,0.8,0.7,0.5,-,-,Ship,14:31:57 CET,14:31:57.049,14:31:57.032,14:31:57.043,33 W 478472 7463812,1.48,0.92,53
67.29015,14.50030,248,2.78,2025-03-01T13:31:58.000Z,gps,67.29015,14.50030,284,3.79,0.47,346.1,gps [GPS],00:00:01,0.3,0.0,,,,false,33 / 66,64,9.9,1,0.8,0.7,0.5,-,-,Ship,14:31:58 CET,14:31:58.050,14:31:58.033,14:31:58.053,33 W 478472 7463812,1.69,1.05,53
67.29016,14.50030,249,2.78,2025-03-01T13:31:59.000Z,gps,67.29016,14.50029,284,3.79,0.77,335.9,gps [GPS],00:00:01,0.5,0.0,,,,false,34 / 66,65,10.3,1,0.8,0.7,0.5,-,-,Ship,14:31:59 CET,14:31:59.063,14:31:59.047,14:31:59.057,33 W 478471 7463813,2.77,1.72,53
67.29016,14.50029,249,2.78,2025-03-01T13:32:00.000Z,gps,67.29016,14.50029,284,3.79,0.27,338.3,gps [GPS],00:00:01,0.5,0.0,,,,false,34 / 67,66,10.8,1,0.8,0.7,0.5,-,-,Ship,14:32:00 CET,14:32:00.053,14:32:00.037,14:32:00.047,33 W 478471 7463813,0.97,0.60,53
67.29016,14.50029,249,2.78,2025-03-01T13:32:01.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,34 / 67,67,11.1,1,0.8,0.7,0.5,-,-,Ship,14:32:01 CET,14:32:01.038,14:32:01.022,14:32:01.035,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50029,249,2.78,2025-03-01T13:32:02.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 67,68,11.3,1,0.8,0.7,0.5,-,-,Ship,14:32:02 CET,14:32:02.064,14:32:02.047,14:32:02.060,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:03.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,33 / 67,69,11.3,1,0.8,0.7,0.5,-,-,Ship,14:32:03 CET,14:32:03.052,14:32:03.035,14:32:03.049,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:04.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,33 / 67,70,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:04 CET,14:32:04.047,14:32:04.030,14:32:04.037,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:05.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,71,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:05 CET,14:32:05.050,14:32:05.033,14:32:05.043,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:06.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,72,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:06 CET,14:32:06.054,14:32:06.037,14:32:06.055,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:07.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,73,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:07 CET,14:32:07.063,14:32:07.046,14:32:07.056,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:08.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,74,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:08 CET,14:32:08.046,14:32:08.030,14:32:08.042,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:09.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,75,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:09 CET,14:32:09.057,14:32:09.041,14:32:09.054,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:10.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,32 / 67,76,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:10 CET,14:32:10.046,14:32:10.031,14:32:10.044,33 W 478471 7463813,0.00,0.00,53
67.29016,14.50028,249,2.78,2025-03-01T13:32:11.000Z,gps,67.29016,14.50028,284,3.79,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,33 / 66,77,11.4,1,0.8,0.7,0.5,-,-,Ship,14:32:11 CET,14:32:11.031,14:32:11.015,14:32:11.025,33 W 478471 7463813,0.00,0.00,53
